id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,skill,wieldstyle,gamelink,adorning,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,craftingskills,critbonus,critchance,doubleattackchance,dps,elemental,flurry,harvestingskills,intelligence,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,tinkering,wisdom
1018726150,Stud of the Were,Ear,TREASURED,60,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1018726150 1791674871:Stud of the Were\/a,,,,,240,,,2.5,,14,,0.5,1.7,,,,,,,,1.5,,38,38,,
1817999851,Blackened Irontoe Manacle,Wrist,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1817999851 1220985442:Blackened Irontoe Manacle\/a,,,,,,,,,,3,,,,,,,,,,,,,7,7,,
2020219930,Band of Loping,Finger,TREASURED,62,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 2020219930 240122236:Band of Loping\/a,,,,,496,,3.7,2.5,,14,,0.5,1.7,,,,,,,,,,38,38,,
2098268410,Illuminated Splinter of Light,Charm,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 2098268410 -918479161:Illuminated Splinter of Light\/a,,,,,,2,,1.7,,12,,0.3,1.2,,,,,,,,,,32,32,,
3227008499,Signet Of Night,Finger,LEGENDARY,67,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1067958797 1916700471:Signet Of Night\/a,,,,,536,,3.5,2.4,,14,,0.5,1.6,,,,,,,,,,37,37,,
1920761769,Fae Wing Cloak,Cloak,FABLED,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1920761769 -565328264:Fae Wing Cloak\/a,,,,66,,,,2.6,,15,,0.6,1.8,,,,,,,,1.6,,39,39,,
1713792015,The Belt of the Cavalier,Waist,TREASURED,62,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1713792015 1849062896:The Belt of the Cavalier\/a,,,,,,,,1.7,,12,,0.3,1.1,3.2,,,,,,,,,31,31,,
815750733,Fighter's Wristlet,Wrist,TREASURED,10,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 815750733 820014878:Fighter's Wristlet\/a,,,,,,,,,,1,,,,,,,,,,,,,5,5,,
2478709394,Crushbone Wartooth,Ear,LEGENDARY,62,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1816257902 -429422177:Crushbone Wartooth\/a,,,,,527,,4,2.6,,15,,0.5,1.8,,8.1,,,,,,,,39,39,,
702669484,Pleated Silk Sash,Waist,LEGENDARY,64,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 702669484 1537876216:Pleated Silk Sash\/a,,,,60,,,,2.5,,15,,0.5,1.7,,,,,,,,,,38,38,,
922795177,Belt of the Tempest,Waist,LEGENDARY,62,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 922795177 -311788613 0 0 0:Belt of the Tempest\/a,,,,,,,,2.6,,15,,0.5,1.8,,,,,,,,1.6,1.9,39,39,,
3193130417,Polished Scorpion Shell Bracelet,Wrist,LEGENDARY,60,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1101836879 1364872945:Polished Scorpion Shell Bracelet\/a,,,,,480,,,2.5,,14,,0.5,1.7,,7.6,,,,,,,,38,38,,
1366203789,Gemmed Chain of the Sandmage,Neck,LEGENDARY,55,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1366203789 1073261224:Gemmed Chain of the Sandmage\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,,,38,38,,
1211010729,Silvered Hoop of the Catacomb,Ear,LEGENDARY,64,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1211010729 1201969993:Silvered Hoop of the Catacomb\/a,,,,,256,,,2.5,,15,,0.5,1.7,,,,,,,,1.5,,38,38,,
696720897,Facet of Gnomish Spirit,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 696720897 264310644:Facet of Gnomish Spirit\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
3110579714,Hoop of Gnomish Spirit,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1184387582 -1832222328:Hoop of Gnomish Spirit\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
1273038896,Cherista's Royal Band,Finger,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1273038896 -1349498796:Cherista's Royal Band\/a,,,,,630,,4.3,2.7,,15,,0.6,1.9,,8.4,,,,,,,,40,40,,
2017637604,Earring of the Outcast,Ear,LEGENDARY,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 2017637604 -1681567618:Earring of the Outcast\/a,,,,52,252,,,2.4,,14,,0.5,1.6,,,,,,,,,,37,37,,
3154576445,Enforcer Eye Ring,Finger,TREASURED,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1140390851 1740874075:Enforcer Eye Ring\/a,,,,,150,,,1,,10,,0.2,0.7,,4,,,,,,,,25,25,,
774697490,Steelcore Earrings,Ear,TREASURED,53,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 774697490 -245077667:Steelcore Earrings\/a,,,,,371,,,1.7,,12,,0.3,1.2,,5.7,,,,,,,,31,31,,
2188396803,Totem of the Kraken,Charm,LEGENDARY,65,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -2106570493 274432033:Totem of the Kraken\/a,,,,,,,2.4,1.7,,12,,0.3,1.1,,,,,,,,,,31,31,,
1642382064,Cloak of the Natural Caster,Cloak,TREASURED,56,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1642382064 379742027:Cloak of the Natural Caster\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,,,38,38,,
929473938,Polished Ring of the Farseer,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 929473938 -1715121538:Polished Ring of the Farseer\/a,,,,,45,,,,,4,,,,,,,,,,,,,12,12,,
1619202100,Healer's Chain of Enchanted Energy,Neck,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1619202100 -272438390:Healer's Chain of Enchanted Energy\/a,,,,,,,,,,4,,,,,,,,,,,,,11,11,,
1259618578,Heavy serving apron,Waist,TREASURED,61,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1259618578 -517209123:Heavy serving apron\/a,,,,,,,,1.7,,12,,0.3,1.2,,5.7,,,,,,,,31,31,,
2754239511,Etched Wolf Hide Bracelet,Wrist,TREASURED,59,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1540727785 -449646739:Etched Wolf Hide Bracelet\/a,,,,,236,,,2.5,,14,,0.5,1.7,,,,,,,,1.5,,38,38,,
1090097199,Orb of Metal Barriers,Charm,TREASURED,60,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1090097199 1394221849:Orb of Metal Barriers\/a,,,,,,,,2.5,,14,,0.5,1.7,,7.6,,,,,,,,38,38,,
1543790700,Spike of Tribal Bones,Ear,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1543790700 407172079:Spike of Tribal Bones\/a,,,,,30,,,,,3,,,,,,,,,,,,,7,7,,
3214581042,War Medallion Stud,Ear,LEGENDARY,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1080386254 873188001:War Medallion Stud\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
757152638,Innoruuk's Murky Sigil,Ear,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 757152638 -351976085:Innoruuk's Murky Sigil\/a,,,,,30,,,,,3,,,,,,,,,,,,,8,8,,
1577093497,Band of the Warbird,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1577093497 1807097193:Band of the Warbird\/a,,,,,45,,,,,4,,,,,,,,,,,,,12,12,,
848824174,Cloak of the Burning Prince,Cloak,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 848824174 771775398:Cloak of the Burning Prince\/a,,,38,54,,,,2.5,,14,,0.5,1.7,,,,,,,,,,38,,,
829085417,Polished Irontoe Manacle,Wrist,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 829085417 1059163469:Polished Irontoe Manacle\/a,,,,,,,,,,3,,,,,,,,,,,,,7,7,,
1079748956,Crest of Flowing Rivers,Finger,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1079748956 603022767:Crest of Flowing Rivers\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
837093850,Band of the Coven,Finger,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 837093850 -495841068:Band of the Coven\/a,,,,66,280,,,2.6,,15,,0.6,1.8,,,,,,,,1.6,,39,39,,
2216123321,Earhoop of Gnomish Spirit,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -2078843975 206359757:Earhoop of Gnomish Spirit\/a,,,,,45,,,,,4,,,,,,,,,,,,,10,10,,
2453484049,Bristlebane's Lucky Bangle,Wrist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1841483247 -1461216065:Bristlebane's Lucky Bangle\/a,,,,,45,,,,,4,,,,,,,,,,,,,12,12,,
1952680658,Contained Rage of the Angry Goddess,Charm,TREASURED,52,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1952680658 -1133253753:Contained Rage of the Angry Goddess\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,,,38,38,,
1787226500,Barb of the Intelligent,Charm,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1787226500 1631109859:Barb of the Intelligent\/a,,,,,,,,1.7,,12,,0.3,1.2,,5.9,,,,,,,,32,32,,
3255601666,Hoop of Bugbear Bones,Ear,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1039365630 -2144155711:Hoop of Bugbear Bones\/a,,,,,,,,,,3,,,,,,,,,,,,,7,7,,
1010473720,Opulent Cummerbund of the Brigade Magician,Waist,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1010473720 -503877792:Opulent Cummerbund of the Brigade Magician\/a,,,,,,,,,,3,,,,,,,,,,,,,7,7,,
2381015958,Braided Werewolf Hair Circlet,Wrist,TREASURED,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1913951338 2083890619:Braided Werewolf Hair Circlet\/a,,,,52,252,,,2.4,,14,,0.5,1.6,,,,,,,,,,37,37,,
3465969096,Philip's Handkerchief,Charm,TREASURED,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -828998200 -1502535695:Philip's Handkerchief\/a,,,,,,,,2.4,,14,,0.5,1.6,,7.2,,,,,,,,37,37,,
1185580754,Priest's Wristlet,Wrist,TREASURED,10,,channeler|defiler|fury|inquisitor|mystic|templar|warden,0,0,0,0,,,\aITEM 1185580754 1464241100:Priest's Wristlet\/a,,,,,,,,,,1,,,,,,,,,,,,,5,5,,
1132725682,Steamfont Medium's Cloak,Cloak,TREASURED,40,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1132725682 -1678738816:Steamfont Medium's Cloak\/a,,,,,,,,0.5,,8,,,0.3,,,,,,,,,0.3,20,20,,
1047512399,Innoruuk's Tempered Signet,Ear,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1047512399 -229494490:Innoruuk's Tempered Signet\/a,,,,,45,,,,,4,,,,,,,,,,,,,11,11,,
3410116491,Knotted Werewolf Hair Circlet,Wrist,TREASURED,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -884850805 -1242063137:Knotted Werewolf Hair Circlet\/a,,,,,252,,,2.4,,14,,0.5,1.6,,,,,,,3.6,,,37,37,,
3695984827,Idol of Deflection,Charm,TREASURED,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -598982469 2036046963:Idol of Deflection\/a,,,,,,,3.7,2.5,,14,,0.5,1.7,,,,,,,,,,38,38,,
695273106,Claire's Sake Ring,Finger,LEGENDARY,64,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 695273106 -1729952075:Claire's Sake Ring\/a,,,,52,256,,,2.4,,14,,0.5,1.6,,,,,,,,,,37,37,,
2322151951,Perfected Totem of the Aviak,Charm,TREASURED,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1972815345 476873861:Perfected Totem of the Aviak\/a,,,,,,,,2.5,,14,,0.5,1.7,,,,,,,3.8,,,38,38,,
2496294256,Iron Defender's Wrap,Cloak,TREASURED,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1798673040 441347071:Iron Defender's Wrap\/a,,,,,,,,,,3,,,,,,,,,,,,,7,7,,
3822772794,Vampiric Ring of Thirst,Finger,LEGENDARY,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -472194502 1490002381:Vampiric Ring of Thirst\/a,,,,54,252,,,2.5,,14,,0.5,1.7,,,,,,,,,,38,38,,
750347926,Trinket of the Faydark Druid,Neck,TREASURED,53,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 750347926 -934453729:Trinket of the Faydark Druid\/a,,,,,,,3.7,2.5,,14,,0.5,1.7,,,,,,,,,,38,38,,
3577823017,Mana Commandant Hoop,Ear,LEGENDARY,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -717144279 1250998303:Mana Commandant Hoop\/a,,,,64,252,,,2.7,,15,,0.6,1.9,,,,,,,,,2,40,40,,
2427509947,Spike of the Sandstorm,Ear,LEGENDARY,60,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1867457349 378651048:Spike of the Sandstorm\/a,,,,,240,,,2.5,,14,,0.5,1.7,,,,,,,,1.5,,38,38,,
95261621,Arachnid Eye Earring,Ear,LEGENDARY,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 95261621 790027391:Arachnid Eye Earring\/a,,,,,252,,,2.4,,14,,0.5,1.6,,,,,,,,1.4,,37,37,,
1972489795,Gnomish Regent Cloak,Cloak,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1972489795 -786301542:Gnomish Regent Cloak\/a,,,,,,,,,,4,,,,,,,,,,,,,12,12,,
1624238893,Healer's Strap of the Geyser,Waist,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1624238893 1356870179:Healer's Strap of the Geyser\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
2654890264,Hammered Thrall Shackle,Wrist,TREASURED,63,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1640077032 -2064389508:Hammered Thrall Shackle\/a,,,,,504,,,2.4,,14,,0.5,1.6,4.3,,,,,,,,,37,37,,
1529402748,Grub Skin Wristlet,Wrist,LEGENDARY,20,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1529402748 621128667:Grub Skin Wristlet\/a,,,,,,,,,,3,,,,,,,,,,,,,9,9,,
1151898245,Evoker's Mighty Crystal,Charm,TREASURED,30,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 1151898245 397432261:Evoker's Mighty Crystal\/a,,,,,,,,,,4,,,,,,,,,,,,,10,10,,
814501456,Glowing Mote of Magic,Ear,LEGENDARY,70,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM 814501456 1930864040:Glowing Mote of Magic\/a,,,,,630,,4.3,2.7,,15,,0.6,1.9,,8.4,,,,,,,,40,40,,
