id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,gamelink,abilitydoubleattackchance,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,critbonus,critchance,doubleattackchance,dps,elemental,fervor,flurry,hategainmod,health,intelligence,mana,maxhpperc,noxious,ripostechance,spelltimecastpct,spelltimereusepct,stamina,strength,wisdom
508909095,Luminous Adornment of Blasting (Greater),,MASTERCRAFTED LEGENDARY,50,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 508909095 -643376623:Luminous Adornment of Blasting (Greater)\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3253943633,Lambent Adornment of Wisdom (Lesser),,HANDCRAFTED,60,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1041023663 -2018556301:Lambent Adornment of Wisdom (Lesser)\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9
3149061563,Sparkling Adornment of Energy (Lesser),,HANDCRAFTED,30,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1145905733 -1912600468:Sparkling Adornment of Energy (Lesser)\/a,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,
171960798,Cutthroat Hunter's Blunted Essence,,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 171960798 1003712750:Cutthroat Hunter's Blunted Essence\/a,0.3,,8,,,,,0.7,,3,,0.7,1.6,,,,,,,,,,,,,,8,,
2602724529,Cutthroat Hunter's Wandering Spirit,,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1692242767 -1159835712:Cutthroat Hunter's Wandering Spirit\/a,,,8,,,,,0.7,,3,,0.7,,,,0.3,,,,,,1.5,,,,,8,,
2336694701,Cutthroat Hunter's Guise,,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1958272595 -1197163550:Cutthroat Hunter's Guise\/a,0.3,,8,,,1.1,,0.7,,3,,0.7,,,,,,,,,,,,,,,8,,
68565682,Cutthroat Hunter's Clawing Fury,,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 68565682 -1588160827:Cutthroat Hunter's Clawing Fury\/a,0.3,,8,,,1.1,,0.7,,3,,0.7,,,,,,,,,,,,,,,8,,
2954252426,Cutthroat Hunter's Protective Spirit,,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -1340714870 1862838570:Cutthroat Hunter's Protective Spirit\/a,0.3,,8,,,,,0.7,0.6,3,,0.7,,,,,,,,,,,,,,,8,,
2251784023,Cutthroat Hunter's Celebratory Mark,,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -2043183273 -1939288679:Cutthroat Hunter's Celebratory Mark\/a,0.3,,8,,,,,0.7,,3,,0.7,,2.5,,,,,,,,,,,,,8,,
4193957280,Cutthroat Hunter's Triumphant Mark,,LEGENDARY,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM -101010016 -1042439209:Cutthroat Hunter's Triumphant Mark\/a,0.3,,8,,,1.1,,0.7,,3,,0.7,,,,,,,,,,,,,,,8,,
488601160,Henchman Adornment Pack,,MASTERCRAFTED,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 488601160 706313307:Henchman Adornment Pack\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215585142,decorative runed crescent axe,,MASTERCRAFTED,10,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1079382154 671050839:decorative runed crescent axe\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2477251074,Scintillating Adornment of Energy (Greater),,MASTERCRAFTED LEGENDARY,70,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1817716222 1322991546:Scintillating Adornment of Energy (Greater)\/a,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,
235096376,Toxicologist's Field Pack,,MASTERCRAFTED,50,,,0,0,0,0,\aITEM 235096376 1193567093:Toxicologist's Field Pack\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3255068407,Grotto Ornate Column,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1039898889 -1582371208:Grotto Ornate Column\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152968744,Scintillating Adornment of Energy (Lesser),,HANDCRAFTED,70,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1141998552 839299209:Scintillating Adornment of Energy (Lesser)\/a,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,
3202916778,decorative shrine of Tunare,,HANDCRAFTED,60,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1092050518 -1695052727:decorative shrine of Tunare\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098332353,Glimmering Adornment of Strength (Lesser),,HANDCRAFTED,40,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1196634943 166795150:Glimmering Adornment of Strength (Lesser)\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,
3922609154,Luminous Adornment of Noxious Resilience (Lesser),,HANDCRAFTED,50,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -372358142 1709391621:Luminous Adornment of Noxious Resilience (Lesser)\/a,,,,,,,,,,,,,,,,,,,,,,,275,,,,,,
2573302292,Summon: Valiant Beast,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1721665004 -1367032332:Summon: Valiant Beast\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3215752919,decorative shrine of Anashti Sul,,HANDCRAFTED,60,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1079214377 1862486010:decorative shrine of Anashti Sul\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2482103018,Scintillating Adornment of Noxious Resilience (Lesser),,HANDCRAFTED,70,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1812864278 766436163:Scintillating Adornment of Noxious Resilience (Lesser)\/a,,,,,,,,,,,,,,,,,,,,,,,385,,,,,,
2520837226,Sparkling Adornment of Blasting (Greater),,MASTERCRAFTED LEGENDARY,30,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1774130070 -1349753401:Sparkling Adornment of Blasting (Greater)\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2409497050,Advanced Jeweler Volume 20,,UNCOMMON,20,,jeweler,0,0,0,0,\aITEM -1885470246 -668747301:Advanced Jeweler Volume 20\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233464978,pollen coated claw,,,50,,,0,0,0,0,\aITEM 233464978 -81433215:pollen coated claw\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694273123,Grease Stained Sandwich,Food,UNCOMMON,50,,,0,0,0,0,\aITEM -1600694173 -490307292:Grease Stained Sandwich\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2534309914,Promotion from the Sylvan Hunters,,TREASURED,10,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM -1760657382 -1648126342:Promotion from the Sylvan Hunters\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3570360729,cracked crystal shard,,,50,,,0,0,0,0,\aITEM -724606567 1757607369:cracked crystal shard\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1712795443,Dro'Therria,,TREASURED,0,,,0,0,0,0,\aITEM 1712795443 169523526:Dro'Therria\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705340165,Tause Seed,,,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 705340165 -2102701097:Tause Seed\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705173122,Ordained Altar of Karana,,FABLED,70,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 705173122 -56851092:Ordained Altar of Karana\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1433630916,Sathirian Ring of Knowledge,,,0,,,0,0,0,0,\aITEM 1433630916 336276171:Sathirian Ring of Knowledge\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31484405,Ebon Strongbear's Steelskin: Hands,,FABLED,70,,berserker|guardian,0,0,0,0,\aITEM 31484405 988412750:Ebon Strongbear's Steelskin: Hands\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812272869,Advanced Alchemist Volume 63,,,60,,alchemist,0,0,0,0,\aITEM 1812272869 1394595855:Advanced Alchemist Volume 63\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2206947327,No Execution in the Throne Room,,,0,,,0,0,0,0,\aITEM -2088019969 -831072289:No Execution in the Throne Room\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1494800876,Advanced Tailor Volume 43,,UNCOMMON,40,,tailor,0,0,0,0,\aITEM 1494800876 206894418:Advanced Tailor Volume 43\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954238190,a lustrous horn,,,50,,,0,0,0,0,\aITEM -340729106 26993307:a lustrous horn\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3861064615,refined dozurite,,,50,,,0,0,0,0,\aITEM -433902681 -283263673:refined dozurite\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269504131,Tall Column of Thyr Obsidian Link,,TREASURED,1,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1269504131 -397106764:Tall Column of Thyr Obsidian Link\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844291905,Black Warg with Brown Saddle,,TREASURED,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 844291905 -1282052375:Black Warg with Brown Saddle\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1092961230,Throwing Down the Gauntlet [Season IV: Charged],,,0,,,0,0,0,0,\aITEM 1092961230 -2120687986:Throwing Down the Gauntlet [Season IV: Charged]\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286435695,Arched Bronze Door,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1286435695 -556236526:Arched Bronze Door\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376632980,Pearl Fragment,,TREASURED,50,,,0,0,0,0,\aITEM 376632980 301539635:Pearl Fragment\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
909526847,Advanced Woodworker Volume 21,,UNCOMMON,20,,woodworker,0,0,0,0,\aITEM 909526847 -1356471882:Advanced Woodworker Volume 21\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
936261783,Glimmering Adornment of Wisdom (Lesser),,HANDCRAFTED,40,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 936261783 -202669901:Glimmering Adornment of Wisdom (Lesser)\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
715675934,Lambent Adornment of Agility (Lesser),,HANDCRAFTED,60,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 715675934 393885612:Lambent Adornment of Agility (Lesser)\/a,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,
1150519648,Lambent Adornment of Damaging (Lesser),,HANDCRAFTED,60,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1150519648 -1056892862:Lambent Adornment of Damaging (Lesser)\/a,,,,,,,,,,,,,,2.8,,,,,,,,,,,,,,,
716597904,Advanced Alchemist Volume 20,,UNCOMMON,20,,alchemist,0,0,0,0,\aITEM 716597904 -134740218:Advanced Alchemist Volume 20\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237689745,Coldain Cure-All,,,60,,alchemist|armorer|carpenter|jeweler|provisioner|sage|tailor|weaponsmith|woodworker,0,0,0,0,\aITEM 1237689745 1215594238:Coldain Cure-All\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383338061,Young Shrumbler,,,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 1383338061 629960319:Young Shrumbler\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1409895147,Scintillating Adornment of Aggressiveness (Superior),,MASTERCRAFTED FABLED,70,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1409895147 -1299798208:Scintillating Adornment of Aggressiveness (Superior)\/a,,,,,,,,,,,,,,,,,,4.1,,,,,,,,,,,
696047791,Kaladim Marker Stone,,TREASURED,30,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 696047791 -61518458:Kaladim Marker Stone\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426739192,Sparkling Adornment of Mending (Greater),,MASTERCRAFTED LEGENDARY,30,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1426739192 1793753812:Sparkling Adornment of Mending (Greater)\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851503295,detailed map of the Faydark,,TREASURED,10,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 851503295 -317623473:detailed map of the Faydark\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1534840284,Sparkling Adornment of Energy (Superior),,MASTERCRAFTED FABLED,30,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1534840284 1380093039:Sparkling Adornment of Energy (Superior)\/a,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,
1009390279,Sparkling Adornment of Magical Skill (Lesser),,HANDCRAFTED,30,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1009390279 -404381852:Sparkling Adornment of Magical Skill (Lesser)\/a,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,
787533322,Flamesalt,,,0,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 787533322 1442625579:Flamesalt\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1587320085,Altar of Rallos Zek,,,70,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 1587320085 -1470617021:Altar of Rallos Zek\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559778342,Myths of the Mephlin,,,50,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 559778342 -237304773:Myths of the Mephlin\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858451866,Mistmoore Piano,,,0,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 858451866 89848154:Mistmoore Piano\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530498459,Experimenter's Blueprints 0.007,,UNCOMMON,50,,,0,0,0,0,\aITEM 530498459 -667740104:Experimenter's Blueprints 0.007\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4163301020,Experimenter's Blueprints 0.005,,UNCOMMON,50,,,0,0,0,0,\aITEM -131666276 576685661:Experimenter's Blueprints 0.005\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
910856615,Bulwark of Zek,,MASTERCRAFTED,40,,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,\aITEM 910856615 -1654259346:Bulwark of Zek\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935232079,Imbued Altar of Tunare,,MASTERCRAFTED,70,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 935232079 725002378:Imbued Altar of Tunare\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509521856,Watchman's Spidersilk Set: Head,,FABLED,50,,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,\aITEM 509521856 -271010332:Watchman's Spidersilk Set: Head\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944856485,Glowing Adornment of Agility (Lesser),,HANDCRAFTED,20,,alchemist|armorer|assassin|beastlord|berserker|brigand|bruiser|carpenter|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|jeweler|monk|mystic|necromancer|paladin|provisioner|ranger|sage|shadowknight|swashbuckler|tailor|templar|troubador|warden|warlock|weaponsmith|wizard|woodworker,0,0,0,0,\aITEM 944856485 -785069196:Glowing Adornment of Agility (Lesser)\/a,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,
1136659087,Decorative Deity Shrines,,,63,,carpenter,0,0,0,0,\aITEM 1136659087 -684296310:Decorative Deity Shrines\/a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
