id,name,slot,tier,itemlevel,armor_type,classes,weapon_min_dmg,weapon_max_dmg,delay,damage_rating,skill,wieldstyle,gamelink,adorning,aeautoattackchance,agility,all,arcane,armormitigationincrease,attackspeed,basemodifier,blockchance,combatskills,craftingskills,critbonus,critchance,doubleattackchance,dps,flurry,harvestingskills,maxhpperc,spelltimecastpct,spelltimereusepct,stamina,strength,strikethrough,tinkering,wisdom
1248345948,Manasworn Pants,Legs,TREASURED,30,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM 1248345948 -240580535:Manasworn Pants\/a,,,,,,,,,,4,,,,,,,,,,,11,11,,,
931942990,Pantaloons of Force,Legs,FABLED,70,Cloth,coercer,0,0,0,0,,,\aITEM 931942990 -1883428911 0 0 0:Pantaloons of Force\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
982990704,McCabe's Double-Dealing Pants,Legs,LEGENDARY,70,Chain,beastlord|brigand|swashbuckler,0,0,0,0,,,\aITEM 982990704 -1159936019 0 0 0:McCabe's Double-Dealing Pants\/a,,,,,,,4,2.6,,15,,0.5,1.8,4.8,,,,,,,39,39,,,
862663455,Robe of Temporal Foresight,Chest,FABLED,70,Cloth,wizard,0,0,0,0,,,\aITEM 862663455 899860714 0 0 0:Robe of Temporal Foresight\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,,2.1,41,41,,,
1120525887,Theurgist's Sanctified Plate Cuirass of Judgment,Chest,LEGENDARY,50,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1120525887 -1895217342:Theurgist's Sanctified Plate Cuirass of Judgment\/a,,,,,,,0.1,0.5,,8,,,0.2,,,,,,,,19,19,,,
1578236822,Marshall's Boots,Feet,TREASURED,1,Plate,berserker|guardian|paladin|shadowknight,0,0,0,0,,,\aITEM 1578236822 -1539349446:Marshall's Boots\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
3106268149,Helm of the Vanquisher,Head,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1188699147 -683647683:Helm of the Vanquisher\/a,,,,,,,,2.6,,15,,0.5,1.8,4.8,8.1,,,,,,39,39,,,
939398705,Manarnadine Leggings,Legs,TREASURED,30,Chain,defiler|mystic,0,0,0,0,,,\aITEM 939398705 -1850372504:Manarnadine Leggings\/a,,,,,,,,,,4,,,,,,,,,,,11,11,,,
1437656320,Ykesha's Spiritwalker Cuffs,Forearms,LEGENDARY,70,Chain,defiler|mystic,0,0,0,0,,,\aITEM 1437656320 -729496916 0 0 0:Ykesha's Spiritwalker Cuffs\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,,,2,40,40,,,
1805434554,Vicar's Barbute,Head,TREASURED,1,Plate,inquisitor|templar,0,0,0,0,,,\aITEM 1805434554 -1154616435:Vicar's Barbute\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
1374741768,Strongbear's Steelskin Forearms,Forearms,LEGENDARY,70,Plate,berserker|guardian,0,0,0,0,,,\aITEM 1374741768 -1704719822 0 0 0:Strongbear's Steelskin Forearms\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,4.3,,,40,40,,,
1459506810,Crumbled Shale Spaulders,Shoulders,LEGENDARY,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1459506810 -1951294980:Crumbled Shale Spaulders\/a,,,,,,,4.1,2.6,,15,,0.6,1.8,,8.2,,,,,,39,39,,,
1017910994,Leggings of Experimentation,Legs,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1017910994 1431803662:Leggings of Experimentation\/a,,,,,,,,2.6,,15,,0.5,1.8,,8.1,,,,,1.9,39,39,,,
1361538997,Highwayman's Bronze-Trimmed Chain Gloves of the Bloodsinger,Hands,TREASURED,57,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1361538997 -410945430:Highwayman's Bronze-Trimmed Chain Gloves of the Bloodsinger\/a,,,,,,,1.3,1,,10,,0.2,0.7,,,,,,,,25,25,,,
2799713606,Darkmetal Gauntlets,Hands,TREASURED,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1495253690 -1417252142:Darkmetal Gauntlets\/a,,,,66,,,,2.6,1.9,15,,0.6,1.8,,,,,,,,39,39,,,
1812308743,Spiritualist's Bracer,Forearms,TREASURED,1,Chain,defiler|mystic,0,0,0,0,,,\aITEM 1812308743 -311004127:Spiritualist's Bracer\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
1067555135,Wu's Fighting Armguards,Forearms,LEGENDARY,70,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM 1067555135 1889828115 0 0 0:Wu's Fighting Armguards\/a,,,,64,,,,2.7,,15,,0.6,1.9,,,,,4.3,,,40,40,,,
1084413760,Bodyguard's Bracers,Forearms,TREASURED,1,Leather,bruiser|monk,0,0,0,0,,,\aITEM 1084413760 1553623792:Bodyguard's Bracers\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
982136025,Wu's Fighting Pantaloons,Legs,LEGENDARY,70,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM 982136025 -104376204 0 0 0:Wu's Fighting Pantaloons\/a,,,,62,,,,2.6,1.9,15,,0.5,1.8,,,,,,,,39,39,,,
1654714675,Pathfinder's Boots,Feet,TREASURED,1,Chain,assassin|beastlord|brigand|dirge|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM 1654714675 -489110459:Pathfinder's Boots\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
2469008404,Legplates of the Bloodhowler,Legs,LEGENDARY,68,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1825958892 -1668461271:Legplates of the Bloodhowler\/a,,,,,,,,2.6,,15,,0.5,1.8,4.8,8.1,,,,,,39,39,,,
1223737791,Archon's Boots,Feet,TREASURED,10,Plate,inquisitor|templar,0,0,0,0,,,\aITEM 1223737791 -2131636764:Archon's Boots\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
906605044,Pathfinder's Shoulderpads,Shoulders,TREASURED,1,Chain,assassin|beastlord|brigand|dirge|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM 906605044 465236637:Pathfinder's Shoulderpads\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
2471198130,Pure Preserver's Shoulder Pads,Shoulders,TREASURED,20,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -1823769166 -1256961040:Pure Preserver's Shoulder Pads\/a,,,,,,,,,,3,,,,,,,,,,,7,7,,,
1310030806,Darkmetal Pauldrons,Shoulders,TREASURED,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1310030806 1131623490:Darkmetal Pauldrons\/a,,,,66,,,,2.6,1.9,15,,0.6,1.8,,,,,,,,39,39,,,
1302237389,Cave Dweller Pauldrons,Shoulders,LEGENDARY,62,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1302237389 2119285958:Cave Dweller Pauldrons\/a,,,,,,,,2.4,,14,,0.5,1.6,,,,,,1.4,,37,37,,,
782485086,Dabberdoodle Sleeves,Shoulders,TREASURED,40,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM 782485086 216947127:Dabberdoodle Sleeves\/a,,,,,,,,,,6,,,,,,,,,,,14,14,,,
3226299025,Gauntlets of the Vehement,Hands,FABLED,70,Plate,berserker,0,0,0,0,,,\aITEM -1068668271 585456449 0 0 0:Gauntlets of the Vehement\/a,,,,,,3.2,,2.7,,16,,0.6,1.9,,8.6,,,,,,40,40,,,
1523758014,Rector's Revered Plate Gloves of Principle,Hands,TREASURED,50,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1523758014 -306930648:Rector's Revered Plate Gloves of Principle\/a,,,,,,,,1.7,,12,,0.3,1.2,,,,,,1.2,,32,32,,,
1248294838,Instructor's Bronzespun Hand Wraps of the Fightmaster,Hands,TREASURED,57,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM 1248294838 382437443:Instructor's Bronzespun Hand Wraps of the Fightmaster\/a,,,,,,,,1,,10,,0.2,0.7,,,,,1.6,,,25,25,,,
902415446,Knight's Legplates of Force,Legs,TREASURED,30,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 902415446 232024937:Knight's Legplates of Force\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
1482031709,Chestguard of Totemic Etchings,Chest,FABLED,70,Chain,defiler,0,0,0,0,,,\aITEM 1482031709 -387170622 0 0 0:Chestguard of Totemic Etchings\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,,2.1,41,41,,,
733373696,Handguards of Primeval,Hands,FABLED,70,Chain,mystic,0,0,0,0,,,\aITEM 733373696 -796328147 0 0 0:Handguards of Primeval\/a,,,,68,,,,2.7,,16,,0.6,1.9,,,,,,1.7,,40,40,,,
1063537012,Defiant Vagabond's Vambraces,Forearms,TREASURED,54,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1063537012 868156299:Defiant Vagabond's Vambraces\/a,,,,,,,3.7,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
3128341906,Blight Minion Gauntlets,Hands,,67,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1166625390 178467525:Blight Minion Gauntlets\/a,,,,56,,,,2.5,,,,0.5,1.8,,,,,,,,39,,,,39
3258283630,Traceruned Boots,Feet,LEGENDARY,67,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -1036683666 -241215375:Traceruned Boots\/a,,,,,,,,1.7,,12,,0.3,1.1,,,,,,,1.2,31,31,,,
980002119,Theurgist's Sanctified Plate Barbute of Judgment,Head,LEGENDARY,50,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 980002119 -2043816426:Theurgist's Sanctified Plate Barbute of Judgment\/a,,,,14,,,,0.5,,8,,,0.2,,,,,,,,19,19,,,
1653000328,Crundom Gloves,Hands,TREASURED,30,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1653000328 81419461:Crundom Gloves\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
2452902441,Gloves of the Sacred Grove,Hands,FABLED,70,Leather,warden,0,0,0,0,,,\aITEM -1842064855 537967241 0 0 0:Gloves of the Sacred Grove\/a,,,,68,,,,2.7,,16,,0.6,1.9,,,,,,1.7,,40,40,,,
1670295818,Elegant Fae Vambraces,Forearms,TREASURED,1,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1670295818 765881680:Elegant Fae Vambraces\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
752991538,Slippers of Force,Feet,FABLED,70,Cloth,coercer,0,0,0,0,,,\aITEM 752991538 714322832 0 0 0:Slippers of Force\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
2851923277,Strongbear's Steelskin Feet,Feet,LEGENDARY,70,Plate,berserker|guardian,0,0,0,0,,,\aITEM -1443044019 -1167318106 0 0 0:Strongbear's Steelskin Feet\/a,,,,,,,,2.5,,15,,0.5,1.7,,,,,3.8,,,38,38,,,
1064733301,Boots of Fascination,Feet,FABLED,70,Chain,troubador,0,0,0,0,,,\aITEM 1064733301 -953760169 0 0 0:Boots of Fascination\/a,,,,71,,,,2.8,,16,,0.6,2,5.4,,,,,,,41,41,,,
689256123,The Helm of Goring,Head,FABLED,52,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 689256123 1014491720:The Helm of Goring\/a,,,,,,,1.3,1,,10,,0.2,0.7,,,,,,,,25,25,,,
829885356,Vicar's Greaves,Legs,TREASURED,1,Plate,inquisitor|templar,0,0,0,0,,,\aITEM 829885356 157900923:Vicar's Greaves\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
1115191445,Najena's Voidcaller Hands,Hands,LEGENDARY,70,Cloth,conjuror|necromancer,0,0,0,0,,,\aITEM 1115191445 -1863313019 0 0 0:Najena's Voidcaller Hands\/a,,,,62,,,,2.6,,15,,0.5,1.8,,,,,,,1.9,39,39,,,
2801521546,Marshall's Gauntlets,Hands,TREASURED,1,Plate,berserker|guardian|paladin|shadowknight,0,0,0,0,,,\aITEM -1493445750 1749058272:Marshall's Gauntlets\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
2455399529,Knight's Helmet of Force,Head,TREASURED,30,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1839567767 1178330385:Knight's Helmet of Force\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
1703632686,Exarch's Solemn Ceremony Wristguard,Forearms,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1703632686 -121234779:Exarch's Solemn Ceremony Wristguard\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
1229163951,Earthkeeper's Boots,Feet,TREASURED,10,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM 1229163951 -1228347102:Earthkeeper's Boots\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
1444719790,Marshall's Pauldrons,Shoulders,TREASURED,1,Plate,berserker|guardian|paladin|shadowknight,0,0,0,0,,,\aITEM 1444719790 -2135571344:Marshall's Pauldrons\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
2873026787,Syncall's Armweave,Shoulders,LEGENDARY,70,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -1421940509 1361910532:Syncall's Armweave\/a,,,,62,,,4,2.6,,15,,0.5,1.8,,,,,,,,39,39,,,
1819859803,Spaulders of the Vehement,Shoulders,FABLED,70,Plate,berserker,0,0,0,0,,,\aITEM 1819859803 -1437418563 0 0 0:Spaulders of the Vehement\/a,,,,,,,4.6,2.8,,16,,0.6,2,,,,,4.6,,,41,41,,,
2129858031,Vicar's Bracers,Forearms,TREASURED,1,Plate,inquisitor|templar,0,0,0,0,,,\aITEM 2129858031 524007464:Vicar's Bracers\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
1366691658,Pantaloons of Dark Arts,Legs,FABLED,70,Cloth,warlock,0,0,0,0,,,\aITEM 1366691658 1043902511 0 0 0:Pantaloons of Dark Arts\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
1972016718,Enlightened Bracers,Forearms,TREASURED,10,Leather,bruiser|monk,0,0,0,0,,,\aITEM 1972016718 1231084406:Enlightened Bracers\/a,,,,,,,,,,,,,,,,,,,,,5,5,,,
2174938663,Elder's Bracers,Forearms,TREASURED,10,Chain,defiler|mystic,0,0,0,0,,,\aITEM -2120028633 -1326309804:Elder's Bracers\/a,,,,,,,,,,1,,,,,,,,,,,4,4,,,
1070811736,Embossed Fae Cap,Head,TREASURED,1,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM 1070811736 233579910:Embossed Fae Cap\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
2541889746,Theurgist's Plate Pauldrons of Judgment,Shoulders,TREASURED,40,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1753077550 1007716473:Theurgist's Plate Pauldrons of Judgment\/a,,,,,,,,0.5,,8,,,0.2,,,,,,,0.3,19,19,,,
1784713109,Spiritualist's Helm,Head,TREASURED,1,Chain,defiler|mystic,0,0,0,0,,,\aITEM 1784713109 -1306039351:Spiritualist's Helm\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
896693585,Bodyguard's Sandals,Feet,TREASURED,1,Leather,bruiser|monk,0,0,0,0,,,\aITEM 896693585 -725699116:Bodyguard's Sandals\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
1565476703,Myrmidon's Helmet of Power,Head,TREASURED,50,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1565476703 -1603830462:Myrmidon's Helmet of Power\/a,,,,,,1.2,,1,,9,,0.2,0.7,,,,,,,,25,25,,,
2089336194,Gallant Dragoon's Pauldrons,Shoulders,TREASURED,57,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 2089336194 -464282526:Gallant Dragoon's Pauldrons\/a,,,,,,,,2.5,,14,,0.5,1.7,,7.6,,,,,,38,38,,,
1851313942,Evoker's Bracers,Forearms,TREASURED,1,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM 1851313942 1500923468:Evoker's Bracers\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
3142967459,Helm of Primeval,Head,FABLED,70,Chain,mystic,0,0,0,0,,,\aITEM -1151999837 1369208365 0 0 0:Helm of Primeval\/a,,,,71,,,,2.8,,16,,0.6,2,,,,,,1.8,,41,41,,,
1142717137,Channeler's Slippers,Feet,TREASURED,10,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM 1142717137 -1486229640:Channeler's Slippers\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
2411504190,Evoker's Ensorcelled Satin Leggings,Legs,LEGENDARY,70,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1883463106 1739857319:Evoker's Ensorcelled Satin Leggings\/a,,,,,,,,2.5,,14,,0.5,1.8,,,,,,1.6,,39,39,,,
1388313683,Crested Lupine Bands,Forearms,LEGENDARY,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1388313683 -2108371966:Crested Lupine Bands\/a,,,,,,,4,2.6,,15,,0.5,1.8,,,,,,,1.9,39,39,,,
1572889468,Windcaller's Boots,Feet,TREASURED,1,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM 1572889468 987721267:Windcaller's Boots\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
1056597848,Bodyguard's Tunic,Chest,TREASURED,1,Leather,bruiser|monk,0,0,0,0,,,\aITEM 1056597848 -1281753070:Bodyguard's Tunic\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
2068678971,Windcaller's Tunic,Chest,TREASURED,1,Leather,channeler|fury|warden,0,0,0,0,,,\aITEM 2068678971 163753381:Windcaller's Tunic\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
1907374174,Pathfinder's Bracers,Forearms,TREASURED,1,Chain,assassin|beastlord|brigand|dirge|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM 1907374174 270498563:Pathfinder's Bracers\/a,,,,,,,,,,,,,,,,,,,,,1,1,,,
1109394311,Minister's Solemn Ceremony Plate Greaves,Legs,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1109394311 63726073:Minister's Solemn Ceremony Plate Greaves\/a,,,,,,,3.9,2.5,,14,,0.5,1.8,,,,,,,,39,39,,,
99310692,Sifu's Wind Woven Wrist Wraps of Redirection,Forearms,TREASURED,62,Leather,beastlord|bruiser|monk,0,0,0,0,,,\aITEM 99310692 -569411688:Sifu's Wind Woven Wrist Wraps of Redirection\/a,,,,,,,,2.5,1.7,14,,0.5,1.7,,,,,,,,38,38,,,
1902031082,Coat of the Outrider,Chest,FABLED,70,Chain,ranger,0,0,0,0,,,\aITEM 1902031082 301754219 0 0 0:Coat of the Outrider\/a,,,,71,,,4.6,2.8,,16,,0.6,2,,,,,,,,41,41,,,
3784865892,Outlaw's Shadowed Vambraces of Quickness,Forearms,TREASURED,62,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -510101404 1522590370:Outlaw's Shadowed Vambraces of Quickness\/a,,,,,,,3.7,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
3319792463,Marauder's Endless Battle Legplates of Overpowering,Legs,LEGENDARY,62,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -975174833 1166811364:Marauder's Endless Battle Legplates of Overpowering\/a,,,,,,2.8,,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
4170874947,Beguiler's Gemmed Cuffs of Invoking,Forearms,TREASURED,62,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -124092349 861953529:Beguiler's Gemmed Cuffs of Invoking\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
1047708253,Holy Acolyte's Plate Gloves,Hands,TREASURED,20,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1047708253 702928352:Holy Acolyte's Plate Gloves\/a,,,,,,,,,,3,,,,,,,,,,,7,7,,,
2758479462,Armwraps of Dark and Blight,Shoulders,LEGENDARY,69,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -1536487834 -1172230495:Armwraps of Dark and Blight\/a,,,,60,,,,2.5,,15,,0.5,1.7,,,,,,,,38,38,,,
3365140832,Pads of Purity,Feet,LEGENDARY,62,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -929826464 1510373988:Pads of Purity\/a,,,,,,,,1.7,,12,,0.3,1.1,3.2,,,,,,,31,31,,,
1962949039,Elder's Helm,Head,TREASURED,10,Chain,defiler|mystic,0,0,0,0,,,\aITEM 1962949039 -97313619:Elder's Helm\/a,,,,,,,,,,1,,,,,,,,,,,5,5,,,
2694271167,Windwalker's Blood Moon Leather Pants of Regrowth,Legs,LEGENDARY,62,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -1600696129 -1254569415:Windwalker's Blood Moon Leather Pants of Regrowth\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
1080616250,Kelethin Chain Boots,Feet,TREASURED,1,Chain,dirge|mystic|ranger|swashbuckler|troubador,0,0,0,0,,,\aITEM 1080616250 -1020161471:Kelethin Chain Boots\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
2365680552,Beguiler's Gemmed Leggings of Invoking,Legs,LEGENDARY,62,Cloth,assassin|beastlord|berserker|brigand|bruiser|channeler|coercer|conjuror|defiler|dirge|fury|guardian|illusionist|inquisitor|monk|mystic|necromancer|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden|warlock|wizard,0,0,0,0,,,\aITEM -1929286744 -1409692368:Beguiler's Gemmed Leggings of Invoking\/a,,,,54,,,,2.5,,14,,0.5,1.7,,,,,,,,38,38,,,
1377777081,Vambraces of the Primalist Nature,Shoulders,FABLED,70,Chain,beastlord,0,0,0,0,,,\aITEM 1377777081 -1085301639 0 0 0:Vambraces of the Primalist Nature\/a,,0.9,,71,,,,2.8,,16,,0.6,2,,,,,,,,41,41,,,
3097260383,Horrific Helm,Head,LEGENDARY,70,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM -1197706913 1141715719:Horrific Helm\/a,,,,,,,4.3,2.7,,15,,0.6,1.9,,,,,,1.7,,40,40,,,
3115786531,Kithicor's Nighthunter Boots,Feet,LEGENDARY,70,Chain,assassin|ranger,0,0,0,0,,,\aITEM -1179180765 -706838225 0 0 0:Kithicor's Nighthunter Boots\/a,,,,,,,,2.5,,15,,0.5,1.7,,7.7,,,,,,38,38,,,
3588986886,Gloves of the Scattered Dusts,Hands,LEGENDARY,62,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM -705980410 1093351896 0 0 0:Gloves of the Scattered Dusts\/a,,,,,,,4,2.6,,15,,0.5,1.8,,8.1,,,,,,39,39,,,
1337722056,Oracle's Handguards of the Perceptive,Hands,TREASURED,30,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1337722056 455900698:Oracle's Handguards of the Perceptive\/a,,,,,,,,,,4,,,,,,,,,,,10,10,,,
1869829729,Bracers of the Wise,Forearms,LEGENDARY,70,Chain,assassin|beastlord|berserker|brigand|defiler|dirge|guardian|inquisitor|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador,0,0,0,0,,,\aITEM 1869829729 -318570063:Bracers of the Wise\/a,,,,,,,,2.6,,15,,0.6,1.8,,,,,,1.6,1.9,39,39,,,
1696419017,Curing Cohort Clogs,Feet,LEGENDARY,52,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1696419017 -1107880212:Curing Cohort Clogs\/a,,,,,,,1.3,1,,10,,0.2,0.7,,,,,,,,25,25,,,
2184526622,Brutal Expert's Foot Wraps,Feet,TREASURED,20,Leather,assassin|beastlord|berserker|brigand|bruiser|channeler|defiler|dirge|fury|guardian|inquisitor|monk|mystic|paladin|ranger|shadowknight|swashbuckler|templar|troubador|warden,0,0,0,0,,,\aITEM -2110440674 1052971336:Brutal Expert's Foot Wraps\/a,,,,,,,,,,3,,,,,,,,,,,7,7,,,
1451140641,Rector's Exalted Plate Cuirass of the Zealous,Chest,TREASURED,56,Plate,berserker|guardian|inquisitor|paladin|shadowknight|templar,0,0,0,0,,,\aITEM 1451140641 123873736:Rector's Exalted Plate Cuirass of the Zealous\/a,,,,,,,2.6,1.7,,12,,0.3,1.2,,,,,,,,32,32,,,
1309773985,Evoker's Shoulderpads,Shoulders,TREASURED,1,Cloth,coercer|conjuror|illusionist|necromancer|warlock|wizard,0,0,0,0,,,\aITEM 1309773985 -1511712358:Evoker's Shoulderpads\/a,,,,,,,,,,,,,,,,,,,,,2,2,,,
